transaction_id,amount,hour_of_day,merchant_category,location_is_new,device_is_new,transactions_last_hour,is_fraud
5261,456.3,5,grocery,0,0,1,0
5262,3502.75,13,online,0,0,2,0
5263,1631.48,2,grocery,1,0,0,0
5264,112.32,15,atm,0,0,2,0
5265,7140.08,0,travel,0,1,0,0
5266,1437.4,11,grocery,0,0,0,0
5267,687.45,13,electronics,0,0,1,0
5268,1267.52,18,atm,0,0,3,0
5269,3901.85,21,electronics,0,0,0,0
5270,727.41,18,jewelry,0,0,1,0
5271,428.06,8,grocery,0,0,2,0
5272,276.39,6,grocery,0,0,0,0
5273,707.24,13,grocery,0,0,2,0
5274,3028.69,4,jewelry,0,0,1,0
5275,1275.9,17,online,0,0,0,0
5276,516.2,8,atm,0,0,2,0
5277,363.49,20,atm,0,0,0,0
5278,809.12,6,atm,0,0,1,0
5279,5624.3,8,online,0,1,1,0
5280,840.22,3,grocery,0,0,1,0
5281,8866.48,16,grocery,0,0,1,0
5282,1328.07,11,jewelry,1,0,1,0
5283,394.86,5,electronics,0,0,1,0
5284,4435.39,17,online,0,0,0,0
5285,1233.69,7,travel,0,0,1,0
5286,2473.48,20,online,0,0,1,0
5287,8234.6,14,jewelry,0,0,2,0
5288,102.96,2,electronics,0,0,0,0
5289,203.39,1,electronics,0,0,1,0
5290,2549.2,23,electronics,0,0,1,0
5291,662.08,22,grocery,0,1,0,0
5292,407.42,8,travel,0,0,1,0
5293,80.32,7,electronics,0,0,1,0
5294,44.18,3,atm,0,0,0,0
5295,2978.74,1,grocery,0,0,0,0
5296,288.74,13,travel,0,0,0,0
5297,1261.17,1,atm,0,0,2,0
5298,1862.29,1,travel,0,0,3,0
5299,1118.46,21,jewelry,1,0,2,0
5300,54.96,6,travel,0,0,2,0
5301,3060.34,11,atm,0,0,1,0
5302,21.14,5,online,0,1,2,0
5303,2870.04,17,travel,0,0,1,0
5304,4475.55,3,online,0,0,0,0
5305,1134.23,18,travel,0,0,2,0
5306,1533.77,12,jewelry,0,0,2,0
5307,1296.28,19,atm,0,0,0,0
5308,986.0,20,travel,0,0,1,0
5309,4368.26,22,electronics,0,0,0,0
5310,4487.38,1,jewelry,0,0,0,0
5311,818.39,7,electronics,0,0,1,0
5312,1909.39,18,jewelry,0,0,2,0
5313,5232.06,8,jewelry,0,0,1,0
5314,6543.42,3,travel,0,0,2,0
5315,1422.46,15,atm,1,1,1,0
5316,1205.97,18,atm,0,0,0,0
5317,653.38,9,grocery,0,0,0,0
5318,6382.13,5,atm,0,0,1,0
5319,308.2,15,online,0,0,2,0
5320,1734.19,9,travel,0,1,1,0
5321,664.1,12,electronics,1,0,2,0
5322,654.26,8,atm,1,0,1,0
5323,1038.28,6,electronics,0,0,3,0
5324,13439.13,3,grocery,0,0,1,1
5325,113.07,18,travel,0,0,1,0
5326,1728.07,3,atm,0,0,1,0
5327,172.36,18,electronics,0,0,1,0
5328,335.7,18,jewelry,0,0,0,0
5329,1158.08,11,atm,0,0,2,0
5330,1428.58,12,grocery,1,0,0,0
5331,598.95,3,jewelry,0,1,0,0
5332,760.93,9,electronics,0,0,0,0
5333,181.97,20,electronics,0,0,0,0
5334,722.57,6,travel,0,0,3,0
5335,6795.91,4,travel,0,0,0,0
5336,5790.23,16,electronics,0,0,1,0
5337,815.57,17,jewelry,0,0,3,0
5338,1691.92,10,travel,0,0,0,0
5339,4806.92,14,electronics,0,0,0,0
5340,12.41,20,jewelry,0,0,0,0
5341,3328.67,21,online,0,0,2,0
5342,5927.29,6,atm,0,0,0,0
5343,191.54,17,online,0,0,0,0
5344,352.16,5,online,0,0,1,0
5345,6475.42,17,atm,1,0,2,0
5346,1542.39,15,electronics,0,0,2,0
5347,28.6,1,electronics,0,0,0,0
5348,595.82,18,travel,0,1,0,0
5349,1195.47,0,grocery,0,0,0,0
5350,2361.22,10,electronics,0,0,1,0
5351,2642.21,19,atm,0,0,0,0
5352,10772.77,4,grocery,0,0,2,0
5353,677.98,15,atm,0,0,2,0
5354,1545.33,22,atm,0,0,1,0
5355,1524.24,0,atm,0,0,3,0
5356,1040.56,18,grocery,0,0,1,0
5357,370.64,13,online,0,0,0,0
5358,7584.62,2,jewelry,1,0,2,0
5359,3838.97,1,atm,0,0,1,0
5360,1379.64,23,travel,0,0,2,0
5361,1848.87,4,electronics,0,0,1,0
5362,515.63,16,jewelry,0,0,2,0
5363,1569.59,17,electronics,0,0,1,0
5364,2374.69,0,electronics,0,0,0,0
5365,1447.9,14,grocery,0,0,0,0
5366,9268.2,21,travel,0,0,0,0
5367,1890.11,8,travel,0,0,1,0
5368,927.16,22,jewelry,0,1,1,0
5369,2958.15,4,travel,0,0,1,0
5370,373.77,12,travel,0,1,2,0
5371,970.69,18,travel,1,0,0,0
5372,852.23,23,jewelry,0,0,1,0
5373,1130.59,9,online,0,0,1,0
5374,3044.5,19,travel,0,0,0,0
5375,1323.97,20,travel,0,0,2,0
5376,3159.9,13,grocery,0,0,0,0
5377,1718.35,21,grocery,1,1,0,1
5378,837.31,20,travel,0,0,2,0
5379,3321.24,11,online,0,0,2,0
5380,544.38,10,travel,0,0,2,0
5381,508.19,22,travel,0,0,0,0
5382,1404.39,6,travel,0,0,0,0
5383,604.51,16,atm,0,0,2,0
5384,18.26,17,online,1,0,1,0
5385,2089.94,6,electronics,0,0,1,0
5386,1431.17,23,travel,0,0,1,0
5387,1179.44,19,electronics,0,0,0,0
5388,6820.59,5,online,0,0,2,0
5389,1693.53,10,travel,0,0,2,0
5390,3981.86,11,electronics,0,0,1,0
5391,300.37,15,jewelry,1,0,1,0
5392,1684.25,18,electronics,0,0,1,0
5393,4049.6,22,online,0,0,1,0
5394,1749.85,18,travel,0,0,0,0
5395,2531.8,10,atm,1,0,2,0
5396,930.57,15,online,0,0,3,0
5397,194.01,22,atm,0,1,1,0
5398,1224.61,11,travel,0,1,1,0
5399,1003.33,7,electronics,0,0,1,0
5400,4035.72,2,jewelry,0,0,0,0
5401,559.42,1,jewelry,0,0,0,0
5402,6806.45,5,online,0,0,3,0
5403,6346.76,15,online,0,0,1,0
5404,569.06,19,online,0,0,2,0
5405,855.58,23,grocery,0,0,1,0
5406,4518.2,14,jewelry,0,0,2,0
5407,6799.73,13,jewelry,0,0,0,0
5408,1171.96,1,travel,0,0,2,0
5409,774.26,19,grocery,0,1,0,0
5410,1493.49,17,online,0,0,1,0
5411,2328.03,13,online,0,0,1,0
5412,638.96,17,atm,0,1,3,0
5413,2667.2,1,grocery,0,0,4,0
5414,106.08,0,electronics,1,0,1,0
5415,101.1,19,jewelry,1,0,2,0
5416,976.46,1,travel,0,0,2,0
5417,872.28,8,electronics,0,0,0,0
5418,758.52,8,electronics,0,0,1,0
5419,1350.69,15,travel,0,0,2,0
5420,773.48,10,online,0,0,2,0
5421,427.02,22,jewelry,0,0,1,0
5422,740.59,5,atm,0,0,2,0
5423,7370.12,11,online,0,0,2,0
5424,1059.04,2,online,0,1,3,0
5425,1176.54,11,grocery,0,1,1,0
5426,1718.62,22,electronics,0,0,0,0
5427,8189.58,0,electronics,0,0,1,1
5428,553.09,8,jewelry,0,0,0,0
5429,2286.9,19,electronics,0,1,1,0
5430,2517.45,21,atm,0,0,2,0
5431,1869.54,5,atm,0,0,0,0
5432,185.5,10,atm,0,0,3,0
5433,2259.42,2,travel,0,0,2,0
5434,132.48,3,jewelry,1,0,1,0
5435,1813.39,9,atm,0,0,0,0
5436,2690.93,18,grocery,0,0,2,0
5437,473.9,5,grocery,0,0,2,0
5438,3685.54,0,online,0,0,2,0
5439,61.65,7,online,0,0,0,0
5440,3713.4,7,jewelry,0,0,1,0
5441,1233.59,5,online,0,0,2,0
5442,490.75,16,online,0,0,1,0
5443,287.23,18,grocery,0,0,0,0
5444,6128.33,0,online,0,0,0,0
5445,150.88,14,grocery,0,0,1,0
5446,444.02,12,atm,0,0,0,0
5447,854.88,20,atm,0,0,0,0
5448,1936.4,2,jewelry,0,0,0,0
5449,1574.04,1,travel,0,1,1,0
5450,268.53,2,online,0,0,0,0
5451,684.21,8,atm,0,0,0,0
5452,545.59,15,atm,0,0,0,0
5453,480.43,23,jewelry,0,0,0,0
5454,1059.15,12,electronics,0,0,1,0
5455,2435.0,18,electronics,0,0,1,0
5456,490.4,17,jewelry,0,0,0,0
5457,913.56,20,grocery,0,1,1,0
5458,991.6,11,travel,0,0,0,0
5459,7497.81,11,jewelry,0,0,0,0
5460,6187.41,0,electronics,1,1,0,1
5461,3220.25,19,travel,0,0,1,0
5462,553.24,7,atm,0,0,0,0
5463,140.93,16,jewelry,0,0,1,0
5464,762.24,20,grocery,0,1,0,0
5465,620.66,19,travel,0,0,0,0
5466,1410.14,21,electronics,0,0,0,0
5467,3007.71,6,atm,0,0,0,0
5468,3908.41,8,jewelry,0,1,2,0
5469,3726.91,16,online,1,0,1,0
5470,891.56,9,atm,0,0,2,0
5471,2324.6,3,electronics,0,0,0,0
5472,750.36,21,jewelry,0,0,0,0
5473,125.68,6,electronics,0,0,1,0
5474,2418.41,6,online,0,0,2,0
5475,19.75,7,atm,0,0,0,0
5476,1052.5,23,travel,0,0,0,0
5477,799.1,23,travel,0,0,1,0
5478,2364.28,7,atm,0,0,1,0
5479,2906.97,15,travel,1,0,1,0
5480,725.08,11,jewelry,0,0,3,0
5481,3338.66,14,atm,0,0,0,0
5482,696.04,7,atm,0,0,1,0
5483,1182.36,21,electronics,0,0,1,0
5484,2596.7,8,grocery,0,0,1,0
5485,2361.3,2,electronics,0,0,1,0
5486,8743.12,21,travel,0,1,0,1
5487,510.2,20,grocery,1,0,5,0
5488,2171.3,15,atm,0,0,1,0
5489,1881.59,14,travel,0,0,0,0
5490,4932.53,23,online,0,0,2,0
5491,340.06,3,travel,0,0,2,0
5492,2787.03,19,grocery,0,0,3,0
5493,1679.9,15,grocery,0,0,0,0
5494,642.25,9,atm,0,0,1,0
5495,1286.56,10,jewelry,1,0,1,0
5496,812.26,4,online,0,0,1,0
5497,1731.73,10,atm,0,0,1,0
5498,4396.46,12,online,0,1,0,0
5499,1684.71,14,online,0,0,0,0
5500,1997.84,5,atm,0,0,0,0
5501,1462.73,15,travel,0,0,2,0
5502,105.04,14,electronics,0,0,2,0
5503,530.17,10,online,0,1,2,0
5504,1354.55,19,grocery,1,1,1,0
5505,742.81,1,atm,0,0,2,0
5506,401.21,1,jewelry,1,0,0,0
5507,1402.89,11,travel,0,0,0,0
5508,779.61,15,online,0,0,1,0
5509,597.1,18,jewelry,0,0,0,0
5510,1247.19,1,travel,0,0,0,0
5511,286.09,16,atm,0,0,0,0
5512,5255.13,13,jewelry,0,0,1,0
5513,4045.4,23,grocery,0,0,0,0
5514,2459.41,15,online,1,0,1,0
5515,224.58,4,online,0,0,1,0
5516,2991.12,9,jewelry,0,0,0,0
5517,3300.08,16,travel,0,1,3,0
5518,2920.01,12,atm,0,0,0,0
5519,242.0,15,electronics,0,0,0,0
5520,2065.13,8,online,0,1,0,0
5521,3595.45,23,grocery,1,0,0,0
5522,1722.44,3,online,0,0,0,0
5523,2079.22,23,online,0,0,0,0
5524,1226.32,15,electronics,1,0,2,0
5525,1504.55,22,electronics,1,0,2,0
5526,69.96,10,atm,1,0,0,0
5527,2037.55,6,online,0,0,0,0
5528,169.91,16,online,0,0,1,0
5529,1141.91,21,travel,0,0,0,0
5530,692.47,12,travel,0,0,1,0
5531,1576.8,3,jewelry,0,0,0,0
5532,286.39,13,jewelry,0,0,1,0
5533,2353.0,9,grocery,0,0,1,0
5534,3169.6,9,grocery,0,0,1,0
5535,356.71,9,travel,0,0,0,0
5536,220.33,11,jewelry,0,0,0,0
5537,314.51,1,grocery,0,0,0,0
5538,4193.22,22,online,1,0,0,0
5539,1502.35,8,jewelry,0,0,0,0
5540,1259.45,4,electronics,0,0,0,0
5541,225.69,7,jewelry,0,0,0,0
5542,2097.11,20,online,0,0,0,0
5543,4049.9,13,travel,0,0,2,0
5544,3522.68,6,atm,1,0,2,0
5545,1967.29,6,atm,0,0,3,0
5546,156.53,8,travel,0,0,0,0
5547,238.46,2,online,0,0,0,0
5548,101.13,13,grocery,0,0,1,0
5549,595.41,16,jewelry,0,0,0,0
5550,291.58,17,jewelry,0,0,0,0
5551,602.34,11,grocery,0,0,1,0
5552,972.45,21,atm,0,0,2,0
5553,5728.8,13,travel,0,0,0,0
5554,1885.15,12,travel,0,0,1,0
5555,3603.3,13,electronics,0,0,3,0
5556,2478.17,8,atm,0,0,0,0
5557,238.7,18,travel,0,0,1,0
5558,2663.01,1,electronics,0,0,1,0
5559,643.44,10,grocery,0,0,3,0
5560,2038.35,16,atm,0,0,0,0
5561,833.95,1,atm,0,0,2,0
5562,12125.72,18,travel,0,0,2,0
5563,611.83,6,travel,1,0,2,0
5564,654.59,17,online,0,0,2,0
5565,5337.82,12,grocery,0,0,1,0
5566,49.91,4,grocery,0,0,2,0
5567,2385.99,17,jewelry,0,0,2,0
5568,2584.34,22,electronics,0,0,1,0
5569,3620.4,23,electronics,0,0,0,0
5570,7333.4,23,online,0,0,0,0
5571,7426.5,15,jewelry,0,0,0,0
5572,135.01,14,grocery,0,0,1,0
5573,3450.14,7,electronics,0,0,1,0
5574,2078.67,14,grocery,0,0,0,0
5575,2084.51,0,grocery,0,0,2,0
5576,274.73,16,jewelry,0,0,2,0
5577,2100.71,14,electronics,0,0,1,0
5578,8089.12,13,travel,0,0,1,0
5579,4856.72,13,travel,0,0,1,0
5580,1156.53,9,jewelry,0,0,0,0
5581,81.54,1,electronics,0,1,0,0
5582,899.75,5,online,0,0,1,0
5583,3501.89,16,atm,0,1,0,0
5584,2417.96,4,jewelry,1,0,0,0
5585,1229.94,4,grocery,0,0,2,0
5586,113.36,14,jewelry,1,0,1,0
5587,1113.37,14,atm,1,1,4,1
5588,1266.08,19,jewelry,0,0,0,0
5589,5277.67,10,electronics,0,0,2,0
5590,2049.35,4,grocery,0,0,2,0
5591,746.92,0,atm,0,0,1,0
5592,1490.22,10,travel,0,0,0,0
5593,136.68,10,online,0,1,1,0
5594,7192.11,5,jewelry,0,0,2,0
5595,892.76,22,jewelry,0,0,2,0
5596,1299.67,7,atm,0,1,1,0
5597,877.89,1,online,0,0,0,0
5598,2294.63,14,jewelry,0,0,0,0
5599,2170.79,22,travel,1,0,3,0
5600,2512.8,21,atm,0,0,2,0
5601,624.34,8,electronics,0,0,0,0
5602,758.63,14,grocery,0,0,0,0
5603,267.64,7,travel,1,1,0,1
5604,2131.38,15,online,0,0,2,0
5605,81.22,13,online,1,0,0,0
5606,1821.03,14,travel,0,0,1,0
5607,4075.77,19,electronics,0,0,3,0
5608,4429.74,12,jewelry,0,0,0,0
5609,1192.18,8,electronics,0,0,0,0
5610,1229.8,0,jewelry,0,0,0,0
5611,160.19,5,jewelry,0,0,1,0
5612,2221.97,7,online,0,0,1,0
5613,3443.64,19,jewelry,0,0,0,0
5614,561.16,17,travel,0,0,0,0
5615,1093.95,17,jewelry,0,0,2,0
5616,3650.71,16,travel,0,0,2,0
5617,4193.1,20,grocery,0,0,2,0
5618,557.26,15,online,0,0,1,0
5619,1599.55,12,electronics,0,0,1,0
5620,427.61,21,atm,0,0,1,0
5621,214.9,3,electronics,0,0,2,0
5622,4840.95,3,electronics,0,0,1,0
5623,3435.24,20,atm,1,0,0,0
5624,2854.52,13,online,0,0,1,0
5625,99.99,4,jewelry,0,0,1,0
5626,3712.32,15,grocery,0,0,1,0
5627,1152.66,13,electronics,0,0,1,0
5628,838.3,13,jewelry,0,0,1,0
5629,1581.42,13,electronics,0,0,2,0
5630,191.6,23,online,0,0,0,0
5631,2826.48,13,online,0,0,0,0
5632,1746.63,18,travel,0,0,3,0
5633,413.04,2,online,0,0,0,0
5634,417.08,16,online,0,0,5,0
5635,407.29,13,electronics,0,0,0,0
5636,117.38,9,grocery,0,0,0,0
5637,1772.49,12,electronics,0,0,1,0
5638,3669.52,21,jewelry,0,0,2,0
5639,35.31,3,online,0,0,0,0
5640,100.49,10,travel,0,0,1,0
5641,1700.87,14,grocery,0,0,1,0
5642,3424.0,14,travel,0,0,0,0
5643,791.24,23,atm,0,0,3,0
5644,860.38,1,travel,0,0,5,0
5645,1814.4,10,travel,1,0,2,0
5646,641.0,1,jewelry,0,0,1,0
5647,53.94,22,online,0,1,3,0
5648,2657.78,4,jewelry,0,0,0,0
5649,1965.13,12,online,0,0,1,0
5650,1738.6,0,jewelry,0,0,2,0
5651,2707.14,6,online,0,1,1,0
5652,2249.28,6,online,0,0,0,0
5653,461.05,9,online,0,0,1,0
5654,869.21,5,travel,0,0,0,0
5655,269.6,19,atm,0,0,0,0
5656,278.2,11,online,0,0,1,0
5657,2255.23,12,atm,0,0,1,0
5658,3912.33,23,atm,0,0,0,0
5659,6579.27,10,electronics,0,0,0,0
5660,1979.59,17,electronics,0,1,2,0
5661,406.93,1,grocery,0,0,1,0
5662,223.32,15,jewelry,0,0,0,0
5663,3351.7,1,electronics,0,0,1,0
5664,1729.09,18,online,0,0,1,0
5665,1926.16,5,atm,0,0,0,0
5666,3041.59,0,jewelry,1,0,1,0
5667,2429.91,10,grocery,0,0,1,0
5668,3597.06,17,electronics,0,1,4,0
5669,115.71,9,travel,0,0,0,0
5670,2752.85,17,jewelry,0,0,0,0
5671,3805.64,0,grocery,0,0,0,0
5672,674.12,18,online,0,0,1,0
5673,2045.79,15,jewelry,1,0,3,0
5674,754.23,6,atm,0,0,2,0
5675,6338.79,14,online,0,0,2,0
5676,67.99,0,online,0,0,2,0
5677,1734.01,22,jewelry,0,0,0,0
5678,364.25,20,travel,0,0,1,0
5679,2491.12,8,travel,0,0,2,0
5680,386.9,1,jewelry,1,0,0,0
5681,536.76,16,jewelry,0,0,2,0
5682,1363.9,23,jewelry,0,1,0,0
5683,4926.33,9,atm,0,0,3,0
5684,475.79,5,electronics,1,0,1,0
5685,311.53,4,online,0,0,2,0
5686,2845.72,7,jewelry,1,0,0,0
5687,1388.77,7,electronics,0,0,2,0
5688,4855.96,4,atm,0,0,1,0
5689,317.09,11,online,0,0,2,0
5690,2076.51,6,electronics,0,1,2,0
5691,530.22,12,online,0,0,0,0
5692,341.01,12,travel,0,0,0,0
5693,2300.42,16,jewelry,0,0,2,0
5694,1801.25,3,travel,0,0,1,0
5695,2811.59,17,grocery,0,1,1,0
5696,740.57,9,atm,1,1,1,1
5697,1188.31,2,jewelry,0,0,2,0
5698,1039.97,11,electronics,0,0,1,0
5699,8281.55,0,online,0,0,3,1
5700,691.33,10,grocery,0,0,0,0
5701,698.6,17,atm,0,0,1,0
5702,875.61,12,atm,0,1,3,0
5703,1662.95,16,atm,1,0,2,0
5704,581.57,7,electronics,0,0,2,0
5705,4937.04,19,jewelry,0,1,0,0
5706,617.64,18,travel,0,0,2,0
5707,4523.19,16,grocery,0,0,0,0
5708,218.46,1,electronics,1,0,1,0
5709,2137.5,2,online,0,0,0,0
5710,4750.0,2,electronics,0,0,1,0
5711,369.65,5,online,0,1,0,0
5712,6904.58,9,online,0,0,2,0
5713,1206.19,23,atm,0,1,0,0
5714,5827.02,21,electronics,0,0,0,0
5715,2259.09,17,travel,0,0,0,0
5716,717.89,17,online,1,0,0,0
5717,417.26,13,atm,0,0,2,0
5718,724.05,15,travel,0,0,0,0
5719,195.26,6,electronics,0,1,2,0
5720,310.66,0,travel,0,0,1,0
5721,221.1,16,electronics,0,0,1,0
5722,1099.63,22,online,0,0,1,0
5723,3175.14,4,grocery,0,0,2,0
5724,304.87,0,grocery,0,0,0,0
5725,279.26,20,jewelry,0,1,1,0
5726,2062.44,16,jewelry,0,0,2,0
5727,439.26,9,online,1,0,0,0
5728,205.42,11,travel,0,0,0,0
5729,365.08,19,electronics,0,0,1,0
5730,5146.99,1,grocery,0,0,0,0
5731,3446.01,22,electronics,0,0,1,0
5732,874.11,15,online,0,0,0,0
5733,2133.19,14,travel,0,0,0,0
5734,1541.25,12,electronics,0,1,0,0
5735,2260.98,17,travel,0,0,1,0
5736,2295.63,19,grocery,0,0,0,0
5737,1981.67,21,electronics,0,0,0,0
5738,618.77,13,atm,0,0,0,0
5739,79.58,17,grocery,0,1,0,0
5740,1216.02,1,travel,0,1,0,1
5741,4432.34,1,online,0,0,0,0
5742,1685.6,2,atm,0,0,0,0
5743,3572.24,4,jewelry,1,0,1,0
5744,9564.85,15,electronics,0,0,1,0
5745,357.34,21,jewelry,0,1,2,0
5746,2353.87,14,grocery,0,0,0,0
5747,2243.52,11,electronics,0,0,0,0
5748,7819.6,8,electronics,0,0,1,0
5749,8481.16,13,atm,0,0,0,1
5750,2321.05,20,atm,0,1,3,0
5751,558.41,15,atm,0,0,0,0
5752,3204.49,10,atm,0,0,1,0
5753,226.4,5,online,0,0,0,0
5754,3034.62,9,travel,0,0,1,0
5755,4820.25,7,atm,0,0,0,0
5756,965.23,15,grocery,0,0,1,0
5757,1991.94,2,electronics,0,0,1,0
5758,1124.74,1,jewelry,0,1,1,0
5759,1151.67,15,atm,0,0,2,0
5760,743.2,18,grocery,1,0,1,0
5761,2872.06,8,online,0,1,1,0
5762,5503.27,15,grocery,0,0,3,0
5763,5652.01,21,jewelry,0,0,0,0
5764,384.21,3,jewelry,0,0,0,0
5765,4154.79,9,grocery,0,0,1,0
5766,2674.49,18,online,0,1,0,0
5767,582.94,12,jewelry,0,0,2,0
5768,139.31,17,online,0,0,1,0
5769,623.94,14,electronics,0,0,0,0
5770,4865.58,3,atm,1,0,3,1
5771,2005.76,8,jewelry,0,0,1,0
5772,2553.48,3,grocery,0,0,2,0
5773,594.53,15,travel,0,0,0,0
5774,2541.57,20,travel,0,0,0,0
5775,57.05,14,electronics,0,0,2,0
5776,941.04,23,travel,0,0,2,0
5777,1971.03,1,electronics,0,0,2,0
5778,315.87,13,atm,0,0,0,0
5779,3463.25,2,electronics,0,0,0,0
5780,535.84,21,online,0,0,1,0
5781,2112.72,22,online,0,0,0,0
5782,1039.05,3,online,0,0,2,0
5783,1812.9,0,jewelry,0,0,3,0
5784,227.35,22,online,1,1,1,0
5785,34.11,8,online,0,0,0,0
5786,4806.24,16,online,0,0,0,0
5787,628.41,13,online,0,0,0,0
5788,3426.01,16,jewelry,0,0,3,0
5789,14678.0,0,online,0,0,0,1
5790,475.07,9,online,0,0,0,0
5791,616.23,22,atm,0,0,3,0
5792,2174.51,15,jewelry,0,0,2,0
5793,6730.62,18,online,0,0,2,0
5794,4949.46,23,electronics,0,0,1,0
5795,1397.83,2,atm,0,0,1,0
5796,3170.57,11,jewelry,1,0,0,0
5797,291.78,2,travel,0,0,1,0
5798,7582.99,14,grocery,0,0,1,0
5799,6668.19,16,jewelry,1,0,0,0
5800,357.61,17,atm,0,0,3,0
5801,711.7,6,online,0,0,1,0
5802,211.07,18,atm,0,0,1,0
5803,634.13,6,grocery,1,0,1,0
5804,3385.16,4,grocery,0,0,0,0
5805,950.65,7,jewelry,0,0,2,0
5806,185.1,20,online,0,1,0,0
5807,837.79,15,online,0,0,3,0
5808,7967.4,15,electronics,1,0,0,0
5809,1986.79,18,grocery,0,0,0,0
5810,1076.26,14,online,1,0,2,0
5811,364.34,6,grocery,0,0,1,0
5812,8562.81,4,electronics,0,0,3,0
5813,3439.05,22,travel,1,1,1,0
5814,661.12,10,grocery,0,0,1,0
5815,145.29,9,electronics,0,0,2,0
5816,116.58,20,electronics,0,0,1,0
5817,256.53,22,electronics,0,0,2,0
5818,1738.66,8,atm,0,0,1,0
5819,5283.5,0,jewelry,1,0,0,0
5820,1373.31,19,online,0,0,0,0
5821,3702.32,0,grocery,1,0,0,0
5822,1180.77,7,jewelry,0,0,2,0
5823,2466.0,2,atm,0,0,2,0
5824,2632.59,1,grocery,0,0,0,0
5825,382.23,3,jewelry,0,0,2,0
5826,896.38,18,atm,0,1,0,0
5827,2028.37,10,online,0,0,1,0
5828,146.64,4,electronics,0,0,1,0
5829,897.39,23,jewelry,0,0,1,0
5830,1530.57,9,jewelry,0,0,1,0
5831,11158.44,23,grocery,0,0,0,1
5832,1286.94,22,electronics,0,0,1,0
5833,3386.26,7,online,0,0,3,0
5834,1131.5,12,grocery,0,0,2,0
5835,3183.1,4,travel,0,0,1,0
5836,1809.79,11,travel,0,0,3,0
5837,4353.59,12,travel,0,0,2,0
5838,1058.46,21,online,0,0,2,0
5839,1854.22,7,travel,0,0,0,0
5840,1988.61,14,jewelry,1,0,2,0
5841,1080.45,12,grocery,0,0,1,0
5842,311.7,0,jewelry,1,0,1,0
5843,196.46,21,travel,0,0,2,0
5844,33.62,5,grocery,0,0,3,0
5845,4135.57,10,jewelry,0,0,1,0
5846,539.62,12,online,0,0,0,0
5847,475.26,20,electronics,1,0,0,0
5848,2663.88,19,jewelry,1,0,1,0
5849,771.37,0,atm,1,0,0,0
5850,1410.62,10,travel,1,0,4,0
5851,354.69,10,atm,0,0,1,0
5852,6425.08,7,electronics,0,0,1,0
5853,3815.44,21,online,0,0,0,0
5854,3987.11,2,jewelry,0,0,0,0
5855,1044.36,18,online,0,0,2,0
5856,2874.01,11,electronics,0,0,1,0
5857,310.68,5,atm,1,0,2,0
5858,17.31,22,jewelry,0,0,0,0
5859,40.35,7,travel,0,0,1,0
5860,1766.69,4,grocery,0,0,0,0
5861,1215.39,9,online,0,0,0,0
5862,1459.69,21,electronics,1,1,1,1
5863,14.98,15,jewelry,0,0,2,0
5864,1098.74,11,atm,1,0,1,0
5865,2532.18,16,travel,0,0,2,0
5866,1169.28,5,atm,0,0,2,0
5867,2635.17,8,travel,1,0,0,0
5868,530.59,9,jewelry,0,0,1,0
5869,3354.81,19,grocery,0,0,2,0
5870,1775.56,13,grocery,0,0,3,0
5871,473.38,13,electronics,0,0,3,0
5872,540.26,16,electronics,0,0,3,0
5873,1977.89,15,travel,0,0,1,0
5874,3543.2,3,travel,1,0,0,0
5875,1074.43,1,travel,0,0,2,0
5876,597.62,15,travel,0,0,1,0
5877,4034.99,0,jewelry,1,0,2,0
5878,2212.9,2,jewelry,1,0,0,1
5879,1188.72,22,grocery,0,1,3,0
5880,1338.47,10,electronics,0,0,1,0
5881,456.96,15,electronics,0,0,0,0
5882,1971.3,17,online,0,0,1,0
5883,888.65,14,electronics,0,0,0,0
5884,10872.94,8,electronics,0,0,1,0
5885,1308.56,11,atm,0,0,1,0
5886,1330.62,17,atm,0,0,1,0
5887,1668.74,4,online,0,0,1,0
5888,4971.96,23,travel,0,0,3,0
5889,3227.07,7,online,0,1,1,0
5890,1199.79,2,online,0,1,0,0
5891,2536.66,1,grocery,0,0,1,0
5892,1764.92,18,jewelry,0,0,1,0
5893,1355.99,7,electronics,0,0,0,0
5894,427.17,1,grocery,0,0,1,0
5895,1247.0,18,jewelry,0,0,1,0
5896,564.24,0,electronics,0,1,0,0
5897,4926.5,21,online,0,0,1,0
5898,817.16,12,electronics,1,0,4,0
5899,6084.14,22,travel,0,0,0,0
5900,1523.09,19,travel,0,0,1,0
5901,1996.87,16,online,0,0,1,0
5902,1565.88,2,atm,0,0,0,0
5903,277.1,8,travel,0,0,2,0
5904,942.64,4,online,0,1,0,0
5905,208.82,5,grocery,0,1,1,0
5906,1950.78,3,atm,0,0,1,0
5907,1184.34,16,travel,0,0,1,0
5908,3010.02,20,online,0,0,3,0
5909,498.13,20,online,0,0,0,0
5910,359.61,20,grocery,0,0,2,0
5911,1042.87,15,grocery,0,0,3,0
5912,5223.26,15,atm,0,0,4,0
5913,2478.66,21,jewelry,1,0,1,0
5914,1085.75,10,travel,0,0,0,0
5915,1456.6,1,online,0,0,0,0
5916,175.94,16,atm,0,1,0,0
5917,8343.65,14,atm,0,1,2,1
5918,2195.67,17,grocery,0,0,1,0
5919,672.08,9,online,0,0,0,0
5920,1762.85,5,electronics,0,0,1,0
5921,231.9,20,jewelry,0,0,1,0
5922,6753.2,15,jewelry,0,0,1,0
